month,day,year,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,apparentTemperatureMax,apparentTemperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,cloudCover,dewPoint,humidity,moonPhase,precipIntensity,precipIntensityMax,precipProbability,pressure,sunriseTime,sunsetTime,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,uvIndex,uvIndexTime,visibility,windBearing,windGust,windGustTime,windSpeed,precipAccumulation,precipIntensityMaxTime,daylight_duration,icon_clear-day,icon_cloudy,icon_partly-cloudy-day,icon_rain,icon_sleet,icon_snow,precipType_None,precipType_rain,precipType_sleet,precipType_snow
6.0,23.0,2016.0,76.78,13.0,64.21,4.0,76.78,13.0,65.49,22.0,0.79,64.79,0.85,0.62,0.0,0.0,0.0,1011.35,3.283333333333333,18.5,75.97,13.0,64.11,4.0,5.0,13.0,5.875,18.0,9.97,16.0,2.95,0.0,22.0,15.216666666666667,0,0,1,0,0,0,1,0,0,0
6.0,24.0,2016.0,82.18,14.0,66.93,2.0,82.18,14.0,64.21,4.0,0.24,60.06,0.66,0.65,0.0,0.0,0.0,1017.15,3.3,18.516666666666666,81.54,14.0,66.75,2.0,9.0,11.0,7.484,55.0,8.59,9.0,2.71,0.0,0.0,15.216666666666665,0,0,1,0,0,0,1,0,0,0
6.0,25.0,2016.0,95.04,15.0,76.05,6.0,95.04,15.0,66.93,2.0,0.07,65.95,0.64,0.69,0.0,0.0,0.0,1017.06,3.3,18.516666666666666,89.84,14.0,74.74,6.0,9.0,11.0,7.503,174.0,10.77,16.0,3.62,0.0,0.0,15.216666666666665,1,0,0,0,0,0,1,0,0,0
6.0,26.0,2016.0,90.76,14.0,71.09,3.0,90.76,14.0,75.05,22.0,0.41,67.82,0.67,0.73,0.0038,0.065,0.91,1015.09,3.3,18.516666666666666,88.19,16.0,70.56,3.0,7.0,12.0,7.359,224.0,10.14,15.0,3.62,0.0,6.0,15.216666666666665,0,0,0,1,0,0,0,1,0,0
6.0,27.0,2016.0,89.27,12.0,63.48,4.0,89.27,12.0,69.75,22.0,0.17,61.97,0.6,0.76,0.0,0.0,0.0,1016.37,3.3166666666666664,18.516666666666666,89.27,12.0,63.48,4.0,10.0,10.0,7.494,287.0,17.17,13.0,3.7,0.0,0.0,15.2,0,0,1,0,0,0,1,0,0,0
6.0,28.0,2016.0,69.07,14.0,55.87,3.0,69.75,22.0,59.93,22.0,0.57,54.26,0.67,0.8,0.0,0.0,0.0,1020.13,3.3166666666666664,18.516666666666666,69.07,14.0,55.87,3.0,5.0,13.0,7.367,11.0,13.21,14.0,4.69,0.0,0.0,15.2,0,0,1,0,0,0,1,0,0,0
6.0,29.0,2016.0,76.7,12.0,59.59,3.0,76.7,12.0,55.87,3.0,0.17,51.64,0.59,0.84,0.0,0.0,0.0,1019.22,3.3333333333333335,18.5,76.7,12.0,59.59,3.0,9.0,11.0,7.422,40.0,7.95,8.0,1.89,0.0,0.0,15.166666666666666,0,0,1,0,0,0,1,0,0,0
6.0,30.0,2016.0,77.38,16.0,64.16,4.0,77.38,16.0,59.59,3.0,0.43,54.32,0.57,0.87,0.0,0.0,0.0,1015.1,3.3333333333333335,18.5,77.38,16.0,64.14,4.0,7.0,11.0,7.233,209.0,9.72,14.0,2.74,0.0,0.0,15.166666666666666,0,0,1,0,0,0,1,0,0,0
7.0,1.0,2016.0,70.88,12.0,56.09,1.0,70.88,12.0,59.49,22.0,0.48,55.17,0.67,0.91,0.0,0.0,0.0,1017.36,3.35,18.5,70.88,12.0,56.09,1.0,7.0,11.0,7.408,7.0,13.07,8.0,4.51,0.0,0.0,15.15,0,0,1,0,0,0,1,0,0,0
7.0,2.0,2016.0,73.98,13.0,57.25,3.0,73.98,13.0,56.09,1.0,0.38,50.77,0.61,0.95,0.0,0.0,0.0,1020.68,3.35,18.5,73.98,13.0,57.25,3.0,7.0,10.0,7.235,107.0,7.74,12.0,1.54,0.0,0.0,15.15,0,0,1,0,0,0,1,0,0,0
7.0,3.0,2016.0,75.09,13.0,65.74,4.0,75.09,13.0,57.25,3.0,0.52,55.8,0.67,0.99,0.0,0.0,0.0,1017.47,3.3666666666666667,18.5,75.09,13.0,65.59,4.0,7.0,10.0,6.98,105.0,10.13,14.0,2.91,0.0,0.0,15.133333333333333,0,0,1,0,0,0,1,0,0,0
7.0,4.0,2016.0,78.01,13.0,68.24,1.0,78.01,13.0,65.74,4.0,0.94,63.0,0.76,0.02,0.0,0.0,0.0,1011.62,3.3666666666666667,18.5,77.42,13.0,67.57,1.0,5.0,11.0,6.916,134.0,6.49,5.0,2.14,0.0,0.0,15.133333333333333,0,1,0,0,0,0,1,0,0,0
7.0,5.0,2016.0,89.98,15.0,69.16,3.0,89.98,15.0,68.24,1.0,0.65,66.52,0.71,0.06,0.0,0.0,0.0,1011.16,3.3833333333333333,18.483333333333334,86.87,15.0,68.3,3.0,6.0,11.0,6.855,230.0,9.26,12.0,2.68,0.0,0.0,15.100000000000001,0,0,1,0,0,0,1,0,0,0
7.0,6.0,2016.0,92.71,14.0,72.21,4.0,92.71,14.0,69.16,3.0,0.58,68.75,0.76,0.09,0.0307,0.2284,1.0,1009.65,3.4,18.483333333333334,88.03,14.0,71.22,4.0,9.0,11.0,9.274,251.0,11.64,10.0,3.27,0.0,2.0,15.083333333333334,0,0,0,1,0,0,0,1,0,0
7.0,7.0,2016.0,85.94,15.0,70.22,1.0,85.94,15.0,71.77,22.0,0.6,69.58,0.82,0.13,0.0038,0.0529,0.81,1009.27,3.4,18.483333333333334,81.78,15.0,69.19,1.0,6.0,11.0,9.836,204.0,7.95,14.0,1.93,0.0,17.0,15.083333333333334,0,0,0,1,0,0,0,1,0,0
7.0,8.0,2016.0,89.97,10.0,66.54,4.0,89.97,10.0,70.22,1.0,0.49,65.25,0.69,0.16,0.0,0.0,0.0,1009.57,3.4166666666666665,18.466666666666665,86.03,13.0,66.34,4.0,7.0,11.0,7.67,277.0,15.6,15.0,4.07,0.0,0.0,15.049999999999999,0,0,1,0,0,0,1,0,0,0
7.0,9.0,2016.0,76.45,13.0,61.13,4.0,76.45,13.0,65.49,22.0,0.2,59.89,0.68,0.19,0.0,0.0,0.0,1015.71,3.4333333333333336,18.466666666666665,76.37,13.0,61.13,4.0,9.0,12.0,9.997,353.0,10.59,12.0,3.93,0.0,0.0,15.033333333333331,0,0,1,0,0,0,1,0,0,0
7.0,10.0,2016.0,81.59,13.0,72.04,3.0,81.59,13.0,61.13,4.0,0.31,60.25,0.66,0.22,0.0,0.0,0.0,1016.73,3.4333333333333336,18.45,81.03,13.0,71.59,4.0,7.0,11.0,9.997,134.0,8.6,17.0,1.84,0.0,0.0,15.016666666666666,0,0,1,0,0,0,1,0,0,0
7.0,11.0,2016.0,96.39,13.0,75.87,3.0,96.39,13.0,72.04,3.0,0.33,68.63,0.67,0.25,0.0,0.0,0.0,1013.62,3.45,18.45,90.13,14.0,74.74,4.0,8.0,10.0,9.997,183.0,14.07,16.0,4.33,0.0,0.0,15.0,0,0,1,0,0,0,1,0,0,0
7.0,12.0,2016.0,94.98,12.0,71.65,4.0,94.98,12.0,75.87,3.0,0.34,69.76,0.7,0.28,0.0,0.0,0.0,1010.57,3.466666666666667,18.433333333333334,87.97,13.0,70.73,4.0,8.0,10.0,9.964,214.0,13.6,12.0,4.96,0.0,0.0,14.966666666666667,0,0,1,0,0,0,1,0,0,0
7.0,13.0,2016.0,92.11,14.0,69.26,2.0,92.11,14.0,70.71,22.0,0.56,69.63,0.8,0.31,0.0113,0.1402,1.0,1010.76,3.4833333333333334,18.433333333333334,84.6,14.0,68.43,2.0,6.0,9.0,9.884,212.0,13.71,10.0,3.68,0.0,18.0,14.95,0,0,0,1,0,0,0,1,0,0
7.0,14.0,2016.0,87.45,12.0,65.78,4.0,87.45,12.0,69.26,2.0,0.47,64.08,0.67,0.34,0.0,0.0,0.0,1010.96,3.4833333333333334,18.416666666666668,86.48,13.0,65.78,4.0,9.0,11.0,9.818,253.0,17.25,13.0,5.22,0.0,0.0,14.933333333333334,0,0,1,0,0,0,1,0,0,0
7.0,15.0,2016.0,73.76,10.0,60.41,4.0,73.76,10.0,62.89,22.0,0.55,59.52,0.73,0.37,0.0006,0.0071,0.45,1015.54,3.5,18.416666666666668,73.76,10.0,60.41,4.0,5.0,10.0,9.995,329.0,10.44,9.0,3.66,0.0,15.0,14.916666666666668,0,0,0,1,0,0,0,1,0,0
7.0,16.0,2016.0,75.84,15.0,64.95,1.0,75.84,15.0,60.41,4.0,0.32,56.76,0.67,0.41,0.0,0.0,0.0,1019.46,3.5166666666666666,18.4,75.84,15.0,64.95,1.0,7.0,12.0,9.997,65.0,7.84,16.0,2.28,0.0,0.0,14.883333333333333,0,0,1,0,0,0,1,0,0,0
7.0,17.0,2016.0,89.08,17.0,71.41,3.0,89.08,17.0,64.95,1.0,0.53,64.91,0.74,0.44,0.0105,0.1171,0.98,1015.96,3.533333333333333,18.383333333333333,83.08,15.0,70.31,3.0,7.0,10.0,9.384,196.0,15.93,12.0,4.57,0.0,8.0,14.85,0,0,0,1,0,0,0,1,0,0
7.0,18.0,2016.0,86.97,14.0,68.16,4.0,86.97,14.0,71.41,3.0,0.46,67.27,0.74,0.47,0.0124,0.1742,0.89,1019.49,3.55,18.383333333333333,85.31,14.0,67.5,4.0,8.0,12.0,7.363,287.0,10.8,5.0,2.21,0.0,23.0,14.833333333333332,0,0,0,1,0,0,0,1,0,0
7.0,19.0,2016.0,89.6,12.0,70.97,3.0,89.6,12.0,68.16,4.0,0.35,66.19,0.7,0.5,0.0,0.0,0.0,1022.38,3.5666666666666664,18.366666666666667,87.03,12.0,70.24,3.0,7.0,11.0,6.948,64.0,6.57,13.0,1.39,0.0,0.0,14.8,0,0,1,0,0,0,1,0,0,0
7.0,20.0,2016.0,93.33,10.0,75.91,3.0,93.33,10.0,70.97,3.0,0.22,69.21,0.72,0.54,0.0,0.0,0.0,1020.93,3.5833333333333335,18.35,87.97,10.0,74.47,3.0,7.0,9.0,7.328,194.0,8.35,11.0,2.06,0.0,0.0,14.766666666666667,0,0,1,0,0,0,1,0,0,0
7.0,21.0,2016.0,103.34,10.0,72.89,4.0,103.34,10.0,74.99,21.0,0.47,74.04,0.81,0.57,0.0256,0.2666,1.0,1016.99,3.5833333333333335,18.333333333333332,89.21,10.0,71.68,4.0,6.0,10.0,8.781,191.0,14.68,19.0,3.59,0.0,20.0,14.749999999999998,0,0,0,1,0,0,0,1,0,0
7.0,22.0,2016.0,99.21,16.0,79.26,4.0,99.21,16.0,72.89,4.0,0.46,72.1,0.78,0.61,0.0071,0.1223,1.0,1015.13,3.6,18.316666666666666,88.97,15.0,77.55,4.0,7.0,11.0,9.93,255.0,10.62,10.0,2.62,0.0,22.0,14.716666666666667,0,0,0,1,0,0,0,1,0,0
7.0,23.0,2016.0,103.2,14.0,72.18,22.0,103.2,14.0,72.18,22.0,0.76,74.57,0.8,0.64,0.0341,0.3831,1.0,1014.37,3.6166666666666667,18.316666666666666,90.15,14.0,70.96,22.0,5.0,11.0,9.65,170.0,11.99,18.0,2.19,0.0,22.0,14.7,0,0,0,1,0,0,0,1,0,0
7.0,24.0,2016.0,109.17,13.0,74.29,4.0,109.17,13.0,72.18,22.0,0.68,73.02,0.83,0.68,0.0291,0.3831,1.0,1012.03,3.6333333333333333,18.3,91.67,13.0,73.21,4.0,6.0,11.0,9.833,194.0,13.61,13.0,4.48,0.0,22.0,14.666666666666668,0,0,0,1,0,0,0,1,0,0
7.0,25.0,2016.0,87.92,13.0,69.63,4.0,87.92,13.0,73.82,22.0,0.52,66.72,0.68,0.72,0.0,0.0,0.0,1014.83,3.65,18.283333333333335,85.52,13.0,68.96,4.0,8.0,11.0,8.584,304.0,9.14,22.0,2.79,0.0,0.0,14.633333333333335,0,0,1,0,0,0,1,0,0,0
7.0,26.0,2016.0,87.97,13.0,69.64,4.0,87.97,13.0,69.63,4.0,0.28,65.62,0.67,0.75,0.0,0.0,0.0,1016.45,3.6666666666666665,18.266666666666666,85.66,13.0,68.98,4.0,8.0,12.0,7.171,73.0,6.54,15.0,1.26,0.0,0.0,14.6,0,0,1,0,0,0,1,0,0,0
7.0,27.0,2016.0,90.91,14.0,71.57,3.0,90.91,14.0,69.64,4.0,0.29,66.35,0.67,0.79,0.0,0.0,0.0,1014.69,3.6833333333333336,18.25,88.35,13.0,70.68,3.0,8.0,11.0,7.242,156.0,6.95,11.0,1.36,0.0,0.0,14.566666666666666,0,0,1,0,0,0,1,0,0,0
7.0,28.0,2016.0,86.64,9.0,71.27,3.0,86.64,9.0,71.57,3.0,0.52,69.32,0.83,0.83,0.0068,0.0501,0.94,1012.14,3.7,18.233333333333334,82.22,9.0,70.19,3.0,7.0,11.0,6.446,41.0,6.73,17.0,1.68,0.0,15.0,14.533333333333335,0,0,0,1,0,0,0,1,0,0
7.0,29.0,2016.0,82.18,10.0,70.4,4.0,82.18,10.0,71.27,3.0,0.74,69.03,0.87,0.86,0.0053,0.0419,0.86,1012.96,3.716666666666667,18.216666666666665,79.22,10.0,69.59,4.0,5.0,12.0,6.243,39.0,9.66,12.0,2.52,0.0,14.0,14.499999999999998,0,0,0,1,0,0,0,1,0,0
7.0,30.0,2016.0,77.37,14.0,66.29,4.0,77.37,14.0,70.4,4.0,0.77,66.31,0.82,0.9,0.0,0.0,0.0,1014.42,3.7333333333333334,18.2,76.65,14.0,65.76,4.0,5.0,12.0,7.225,38.0,10.05,14.0,3.62,0.0,0.0,14.466666666666665,0,0,1,0,0,0,1,0,0,0
7.0,31.0,2016.0,81.73,13.0,67.63,3.0,81.73,13.0,66.29,4.0,0.43,65.43,0.79,0.94,0.0,0.0,0.0,1016.68,3.75,18.183333333333334,79.7,13.0,66.99,3.0,7.0,11.0,7.154,39.0,8.01,12.0,2.1,0.0,0.0,14.433333333333334,0,0,1,0,0,0,1,0,0,0
8.0,1.0,2016.0,84.44,13.0,69.46,4.0,84.44,13.0,67.63,3.0,0.22,66.63,0.77,0.97,0.0,0.0,0.0,1017.97,3.7666666666666666,18.15,81.64,11.0,68.77,4.0,7.0,12.0,6.995,58.0,9.02,13.0,2.34,0.0,0.0,14.383333333333333,0,0,1,0,0,0,1,0,0,0
8.0,2.0,2016.0,89.48,12.0,70.95,4.0,89.48,12.0,69.46,4.0,0.29,67.45,0.72,0.01,0.0,0.0,0.0,1017.79,3.783333333333333,18.133333333333333,85.84,12.0,70.1,4.0,6.0,12.0,7.188,96.0,7.92,15.0,1.52,0.0,0.0,14.35,0,0,1,0,0,0,1,0,0,0
8.0,3.0,2016.0,93.11,14.0,71.28,4.0,93.11,14.0,70.95,4.0,0.18,68.15,0.69,0.04,0.0,0.0,0.0,1016.77,3.8,18.116666666666667,88.93,14.0,70.42,4.0,7.0,10.0,7.225,117.0,6.45,12.0,1.4,0.0,0.0,14.316666666666666,0,0,1,0,0,0,1,0,0,0
8.0,4.0,2016.0,95.0,15.0,74.92,4.0,95.0,15.0,71.28,4.0,0.15,68.3,0.66,0.07,0.0,0.0003,0.04,1013.76,3.8166666666666664,18.1,91.0,13.0,73.85,4.0,9.0,11.0,7.902,198.0,9.44,22.0,2.18,0.0,22.0,14.283333333333335,0,0,1,0,0,0,1,0,0,0
8.0,5.0,2016.0,87.28,14.0,66.43,4.0,87.28,14.0,73.42,22.0,0.68,68.47,0.75,0.11,0.0004,0.0041,0.28,1011.69,3.8333333333333335,18.083333333333332,83.96,14.0,66.31,4.0,5.0,12.0,9.978,288.0,9.44,22.0,2.55,0.0,0.0,14.249999999999998,0,0,1,0,0,0,0,1,0,0
8.0,6.0,2016.0,82.06,13.0,63.49,4.0,82.06,13.0,66.43,4.0,0.35,61.95,0.67,0.14,0.0,0.0,0.0,1014.64,3.85,18.05,81.12,13.0,63.42,4.0,6.0,11.0,9.997,7.0,8.06,13.0,2.37,0.0,0.0,14.200000000000001,0,0,1,0,0,0,1,0,0,0
8.0,7.0,2016.0,81.64,12.0,72.28,2.0,81.64,12.0,63.49,4.0,0.36,61.57,0.68,0.17,0.0,0.0,0.0,1016.87,3.8666666666666667,18.033333333333335,80.99,13.0,71.88,2.0,6.0,11.0,9.997,54.0,8.22,14.0,2.37,0.0,0.0,14.166666666666668,0,0,1,0,0,0,1,0,0,0
8.0,8.0,2016.0,84.78,14.0,68.89,4.0,84.78,14.0,72.28,2.0,0.42,64.09,0.65,0.2,0.0,0.0,0.0,1016.69,3.8833333333333333,18.016666666666666,83.0,13.0,68.81,4.0,7.0,11.0,9.997,80.0,10.47,13.0,3.89,0.0,0.0,14.133333333333333,0,0,1,0,0,0,1,0,0,0
8.0,9.0,2016.0,88.16,15.0,71.23,4.0,88.16,15.0,68.89,4.0,0.37,64.04,0.63,0.23,0.0,0.0,0.0,1015.58,3.9,18.0,86.72,15.0,70.51,4.0,8.0,11.0,9.997,156.0,6.89,15.0,1.61,0.0,0.0,14.1,0,0,1,0,0,0,1,0,0,0
8.0,10.0,2016.0,93.84,14.0,75.35,4.0,93.84,14.0,71.23,4.0,0.23,68.24,0.68,0.26,0.0,0.0,0.0,1017.2,3.9166666666666665,17.966666666666665,88.79,14.0,74.2,4.0,6.0,12.0,9.973,92.0,7.86,15.0,1.28,0.0,0.0,14.049999999999999,0,0,1,0,0,0,1,0,0,0
8.0,11.0,2016.0,101.29,13.0,79.24,4.0,101.29,13.0,75.35,4.0,0.47,72.26,0.71,0.29,0.0,0.0,0.0,1013.51,3.9333333333333336,17.95,91.51,13.0,77.81,4.0,6.0,9.0,9.367,211.0,17.38,13.0,3.59,0.0,0.0,14.016666666666666,0,0,1,0,0,0,1,0,0,0
8.0,12.0,2016.0,83.89,15.0,75.63,20.0,89.85,22.0,75.63,20.0,0.9,73.9,0.87,0.32,0.0357,0.2239,0.92,1009.72,3.966666666666667,17.933333333333334,79.66,15.0,74.09,20.0,5.0,11.0,6.886,207.0,9.22,1.0,2.06,0.0,18.0,13.966666666666667,0,0,0,1,0,0,0,1,0,0
8.0,13.0,2016.0,87.64,11.0,68.15,4.0,87.64,11.0,73.6,22.0,0.75,71.43,0.82,0.35,0.0043,0.0415,0.68,1009.36,3.9833333333333334,17.9,82.45,11.0,67.48,4.0,5.0,11.0,8.88,270.0,10.99,12.0,3.09,0.0,22.0,13.916666666666664,0,0,0,1,0,0,0,1,0,0
8.0,14.0,2016.0,85.58,13.0,68.97,4.0,85.58,13.0,68.15,4.0,0.39,66.14,0.73,0.39,0.0,0.0,0.0,1016.17,4.0,17.883333333333333,83.45,13.0,68.24,4.0,6.0,11.0,9.952,240.0,6.8,13.0,1.63,0.0,0.0,13.883333333333333,0,0,1,0,0,0,1,0,0,0
8.0,15.0,2016.0,76.98,10.0,72.47,3.0,76.98,10.0,68.97,4.0,0.74,68.2,0.86,0.42,0.0069,0.0609,0.58,1016.87,4.016666666666667,17.85,75.96,10.0,71.21,3.0,5.0,12.0,9.292,96.0,11.8,14.0,2.83,0.0,18.0,13.833333333333336,0,0,0,1,0,0,0,1,0,0
8.0,16.0,2016.0,86.51,13.0,70.06,4.0,86.51,13.0,72.47,3.0,0.57,68.3,0.77,0.45,0.0014,0.0078,0.79,1015.99,4.033333333333333,17.833333333333332,83.72,14.0,69.26,4.0,6.0,11.0,9.07,340.0,7.96,9.0,2.28,0.0,0.0,13.799999999999999,0,0,0,1,0,0,0,1,0,0
8.0,17.0,2016.0,89.63,14.0,72.61,6.0,89.63,14.0,70.06,4.0,0.33,67.78,0.74,0.49,0.0,0.0,0.0,1017.84,4.05,17.8,85.78,14.0,71.35,6.0,7.0,11.0,9.404,239.0,10.41,12.0,2.37,0.0,13.0,13.75,0,0,1,0,0,0,1,0,0,0
8.0,18.0,2016.0,91.1,15.0,69.55,4.0,91.1,15.0,72.61,6.0,0.59,70.18,0.81,0.52,0.0129,0.1767,0.78,1015.92,4.066666666666666,17.783333333333335,84.66,15.0,68.85,4.0,7.0,11.0,9.361,203.0,9.36,11.0,2.58,0.0,6.0,13.716666666666669,0,0,0,1,0,0,0,1,0,0
8.0,19.0,2016.0,86.76,16.0,73.71,2.0,86.76,16.0,69.55,4.0,0.46,67.61,0.78,0.56,0.0013,0.0179,0.55,1012.0,4.083333333333333,17.766666666666666,83.5,15.0,72.49,2.0,6.0,12.0,9.953,195.0,9.62,15.0,2.92,0.0,9.0,13.683333333333334,0,0,0,1,0,0,0,1,0,0
8.0,20.0,2016.0,79.4,13.0,59.95,4.0,79.4,13.0,65.33,22.0,0.58,67.25,0.83,0.6,0.0227,0.2578,0.94,1005.17,4.1,17.733333333333334,78.51,13.0,59.95,4.0,5.0,12.0,9.383,229.0,13.74,14.0,4.54,0.0,8.0,13.633333333333335,0,0,0,1,0,0,0,1,0,0
8.0,21.0,2016.0,74.21,14.0,56.39,4.0,74.21,14.0,59.95,4.0,0.35,55.81,0.7,0.64,0.0,0.0,0.0,1012.63,4.116666666666666,17.7,74.21,14.0,56.39,4.0,6.0,11.0,9.997,288.0,11.52,10.0,3.65,0.0,0.0,13.583333333333332,0,0,1,0,0,0,1,0,0,0
8.0,22.0,2016.0,78.55,14.0,62.31,4.0,78.55,14.0,56.39,4.0,0.06,55.14,0.65,0.67,0.0,0.0,0.0,1020.62,4.133333333333334,17.683333333333334,78.55,14.0,62.31,4.0,7.0,11.0,9.997,202.0,8.81,14.0,1.89,0.0,0.0,13.55,1,0,0,0,0,0,1,0,0,0
8.0,23.0,2016.0,82.12,13.0,71.9,4.0,82.12,13.0,62.31,4.0,0.4,61.08,0.68,0.71,0.0,0.0,0.0,1021.04,4.15,17.65,81.08,13.0,71.14,4.0,6.0,9.0,9.997,183.0,12.97,14.0,3.93,0.0,0.0,13.499999999999998,0,0,1,0,0,0,1,0,0,0
8.0,24.0,2016.0,89.78,15.0,72.68,4.0,89.78,15.0,71.9,4.0,0.77,69.61,0.81,0.75,0.0079,0.0679,0.96,1014.89,4.166666666666667,17.633333333333333,83.72,15.0,71.48,4.0,5.0,11.0,9.438,203.0,13.0,11.0,4.43,0.0,10.0,13.466666666666665,0,0,0,1,0,0,0,1,0,0
8.0,25.0,2016.0,85.47,13.0,66.78,4.0,85.47,13.0,69.94,22.0,0.71,68.94,0.82,0.78,0.0025,0.0373,0.9,1016.03,4.183333333333334,17.6,82.31,13.0,66.39,4.0,5.0,12.0,9.914,256.0,6.1,12.0,2.08,0.0,0.0,13.416666666666668,0,0,0,1,0,0,0,1,0,0
8.0,26.0,2016.0,79.34,12.0,69.57,3.0,79.34,12.0,66.78,4.0,0.46,64.05,0.76,0.82,0.0007,0.0157,0.53,1019.78,4.2,17.583333333333332,78.88,12.0,68.66,3.0,6.0,12.0,9.919,44.0,7.24,14.0,2.45,0.0,22.0,13.383333333333333,0,0,0,1,0,0,0,1,0,0
8.0,27.0,2016.0,90.32,14.0,72.47,4.0,90.32,14.0,69.57,3.0,0.76,69.66,0.83,0.85,0.0325,0.2417,1.0,1017.5,4.216666666666667,17.55,84.5,15.0,71.3,4.0,5.0,11.0,8.872,174.0,9.32,15.0,2.53,0.0,5.0,13.333333333333334,0,0,0,1,0,0,0,1,0,0
8.0,28.0,2016.0,85.82,10.0,71.48,3.0,85.82,10.0,72.47,4.0,0.5,70.45,0.85,0.89,0.0002,0.0022,0.15,1021.26,4.233333333333333,17.516666666666666,81.35,10.0,70.42,3.0,6.0,11.0,9.855,57.0,7.47,12.0,1.89,0.0,14.0,13.283333333333331,0,0,1,0,0,0,0,1,0,0
8.0,29.0,2016.0,92.14,12.0,73.6,2.0,92.14,12.0,71.48,3.0,0.47,70.89,0.85,0.92,0.0008,0.0063,0.46,1022.44,4.25,17.5,85.77,12.0,72.24,2.0,5.0,12.0,9.191,68.0,6.62,8.0,1.6,0.0,18.0,13.25,0,0,0,1,0,0,0,1,0,0
8.0,30.0,2016.0,87.85,14.0,70.38,5.0,87.85,14.0,73.6,2.0,0.61,70.68,0.85,0.96,0.0059,0.0762,0.95,1019.07,4.266666666666667,17.466666666666665,83.52,14.0,69.59,5.0,5.0,11.0,7.493,292.0,7.48,15.0,1.19,0.0,6.0,13.2,0,0,0,1,0,0,0,1,0,0
8.0,31.0,2016.0,76.01,11.0,63.96,4.0,76.01,11.0,66.95,22.0,0.44,62.82,0.74,0.99,0.0,0.0,0.0,1017.65,4.283333333333333,17.433333333333334,75.68,11.0,63.96,4.0,5.0,11.0,9.997,6.0,14.17,15.0,4.58,0.0,0.0,13.15,0,0,1,0,0,0,1,0,0,0
9.0,1.0,2016.0,70.63,9.0,61.75,5.0,70.63,9.0,63.96,4.0,0.55,58.97,0.74,0.02,0.0,0.0,0.0,1021.03,4.3,17.416666666666668,70.6,9.0,61.75,5.0,5.0,11.0,9.998,17.0,13.95,15.0,4.84,0.0,0.0,13.116666666666667,0,0,1,0,0,0,1,0,0,0
9.0,2.0,2016.0,73.32,13.0,58.51,4.0,73.32,13.0,61.75,5.0,0.17,57.58,0.7,0.05,0.0,0.0,0.0,1023.55,4.316666666666666,17.383333333333333,73.32,13.0,58.51,4.0,7.0,11.0,9.998,52.0,11.89,13.0,3.62,0.0,0.0,13.066666666666666,0,0,1,0,0,0,1,0,0,0
9.0,3.0,2016.0,75.53,13.0,60.58,4.0,75.53,13.0,58.51,4.0,0.1,57.93,0.72,0.09,0.0,0.0,0.0,1022.3,4.333333333333333,17.35,75.53,13.0,60.58,4.0,7.0,11.0,9.997,79.0,9.1,13.0,2.32,0.0,0.0,13.01666666666667,1,0,0,0,0,0,1,0,0,0
9.0,4.0,2016.0,80.84,13.0,66.8,3.0,80.84,13.0,60.58,4.0,0.25,59.61,0.7,0.12,0.0,0.0,0.0,1021.12,4.35,17.333333333333332,79.91,13.0,66.74,3.0,5.0,11.0,9.997,151.0,10.05,10.0,2.37,0.0,0.0,12.983333333333333,0,0,1,0,0,0,1,0,0,0
9.0,5.0,2016.0,94.15,14.0,76.35,4.0,94.15,14.0,66.8,3.0,0.36,67.05,0.71,0.15,0.0,0.0,0.0,1018.3,4.366666666666666,17.3,88.08,14.0,74.93,4.0,5.0,10.0,9.997,192.0,12.72,15.0,3.54,0.0,0.0,12.933333333333334,0,0,1,0,0,0,1,0,0,0
9.0,6.0,2016.0,101.2,12.0,78.82,4.0,101.2,12.0,76.35,4.0,0.29,73.39,0.74,0.18,0.0,0.0,0.0,1016.77,4.383333333333334,17.266666666666666,91.33,14.0,77.29,4.0,6.0,10.0,9.943,208.0,12.97,14.0,4.42,0.0,0.0,12.883333333333333,0,0,1,0,0,0,1,0,0,0
9.0,7.0,2016.0,99.51,13.0,72.49,6.0,99.51,13.0,77.27,22.0,0.56,73.07,0.75,0.21,0.0019,0.0316,0.32,1014.23,4.4,17.25,90.48,14.0,71.27,6.0,5.0,11.0,9.997,216.0,13.87,15.0,4.63,0.0,11.0,12.85,0,0,0,1,0,0,0,1,0,0
9.0,8.0,2016.0,85.83,15.0,67.4,4.0,85.83,15.0,72.49,6.0,0.74,70.54,0.85,0.24,0.006,0.0423,0.98,1011.38,4.416666666666667,17.216666666666665,81.31,15.0,66.86,4.0,5.0,11.0,9.716,238.0,10.61,11.0,3.2,0.0,4.0,12.799999999999997,0,0,0,1,0,0,0,1,0,0
9.0,9.0,2016.0,83.41,13.0,67.52,4.0,83.41,13.0,67.4,4.0,0.72,66.84,0.83,0.27,0.0014,0.0203,0.36,1012.9,4.433333333333334,17.183333333333334,79.96,13.0,66.9,4.0,4.0,10.0,9.602,181.0,7.47,10.0,1.55,0.0,17.0,12.75,0,0,0,1,0,0,0,1,0,0
