month,day,year,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,apparentTemperatureMax,apparentTemperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,cloudCover,dewPoint,humidity,moonPhase,precipIntensity,precipIntensityMax,precipProbability,pressure,sunriseTime,sunsetTime,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,uvIndex,uvIndexTime,visibility,windBearing,windGust,windGustTime,windSpeed,precipIntensityMaxTime,precipAccumulation,daylight_duration,icon_clear-day,icon_cloudy,icon_fog,icon_partly-cloudy-day,icon_rain,icon_snow,precipType_None,precipType_rain,precipType_snow
4.0,5.0,2015.0,67.14,14.0,40.27,1.0,67.14,14.0,42.08,22.0,0.34,28.66,0.42,0.55,0.0,0.0,0.0,1017.59,4.45,17.35,67.14,14.0,40.27,1.0,7.0,10.0,6.932,228.0,17.34,10.0,5.92,0.0,0.0,12.900000000000002,0,0,0,1,0,0,1,0,0
4.0,6.0,2015.0,60.97,11.0,34.61,23.0,60.97,11.0,35.3,22.0,0.74,36.84,0.66,0.58,0.0001,0.0026,0.42,1016.32,4.433333333333334,17.366666666666667,60.97,11.0,39.01,23.0,4.0,12.0,6.593,51.0,11.75,18.0,3.62,22.0,0.0,12.933333333333334,0,0,0,0,1,0,0,1,0
4.0,7.0,2015.0,41.02,16.0,39.57,5.0,42.59,22.0,34.61,23.0,1.0,39.61,0.91,0.61,0.002,0.0283,0.84,1017.88,4.4,17.383333333333333,44.48,16.0,42.61,6.0,4.0,11.0,2.852,42.0,14.2,6.0,6.52,23.0,0.0,12.983333333333333,0,0,0,0,1,0,0,1,0
4.0,8.0,2015.0,50.49,12.0,37.38,20.0,50.49,12.0,37.38,20.0,1.0,42.46,0.93,0.64,0.0009,0.0177,0.59,1014.15,4.366666666666666,17.4,50.49,12.0,41.61,19.0,4.0,11.0,2.371,48.0,13.08,16.0,4.81,22.0,0.0,13.033333333333331,0,0,0,0,1,0,0,1,0
4.0,9.0,2015.0,72.03,16.0,35.14,5.0,72.03,16.0,39.92,22.0,0.93,54.05,0.88,0.68,0.0311,0.1685,1.0,1004.22,4.35,17.416666666666668,71.45,16.0,41.27,5.0,4.0,11.0,4.292,196.0,30.97,21.0,6.77,10.0,0.0,13.066666666666668,0,0,0,0,1,0,0,1,0
4.0,10.0,2015.0,61.67,13.0,37.04,3.0,61.67,13.0,35.14,5.0,0.6,38.01,0.67,0.71,0.0001,0.0013,0.22,1010.73,4.316666666666666,17.433333333333334,61.67,13.0,38.9,4.0,8.0,11.0,7.039,267.0,29.43,14.0,9.61,22.0,0.0,13.116666666666667,0,0,0,1,0,0,0,1,0
4.0,11.0,2015.0,63.19,15.0,45.87,5.0,63.19,15.0,37.04,3.0,0.03,34.03,0.55,0.75,0.0,0.0,0.0,1022.77,4.283333333333333,17.45,63.19,15.0,46.13,4.0,7.0,11.0,6.989,237.0,11.26,12.0,3.41,0.0,0.0,13.166666666666666,1,0,0,0,0,0,1,0,0
4.0,12.0,2015.0,68.75,12.0,56.23,5.0,68.75,12.0,45.87,5.0,0.55,36.22,0.45,0.78,0.0,0.0,0.0,1018.5,4.266666666666667,17.466666666666665,68.75,12.0,56.23,5.0,6.0,10.0,7.049,174.0,15.82,9.0,4.98,0.0,0.0,13.2,0,0,0,1,0,0,1,0,0
4.0,13.0,2015.0,66.03,13.0,45.26,4.0,66.03,13.0,55.01,22.0,0.66,39.75,0.5,0.82,0.0066,0.0732,0.97,1015.68,4.233333333333333,17.483333333333334,66.03,13.0,45.26,4.0,6.0,11.0,6.926,259.0,17.44,12.0,6.33,5.0,0.0,13.25,0,0,0,0,1,0,0,1,0
4.0,14.0,2015.0,66.37,13.0,42.43,4.0,66.37,13.0,45.26,4.0,0.32,26.79,0.35,0.86,0.0,0.0,0.0,1023.74,4.216666666666667,17.516666666666666,66.37,13.0,43.81,1.0,7.0,12.0,6.789,53.0,7.83,11.0,2.18,0.0,0.0,13.299999999999999,0,0,0,1,0,0,1,0,0
4.0,15.0,2015.0,63.35,14.0,42.22,6.0,63.35,14.0,42.43,4.0,0.38,31.18,0.43,0.9,0.0,0.0,0.0,1023.56,4.183333333333334,17.533333333333335,63.35,14.0,44.89,6.0,6.0,11.0,7.162,65.0,21.11,11.0,5.11,0.0,0.0,13.350000000000001,0,0,0,1,0,0,1,0,0
4.0,16.0,2015.0,62.33,14.0,48.63,4.0,62.33,14.0,42.22,6.0,0.74,41.28,0.67,0.93,0.002,0.0194,0.71,1019.53,4.15,17.55,62.33,14.0,48.63,4.0,4.0,11.0,6.308,70.0,11.01,22.0,3.11,3.0,0.0,13.4,0,0,0,0,1,0,0,1,0
4.0,17.0,2015.0,77.02,14.0,56.9,5.0,77.02,14.0,48.63,4.0,0.35,47.64,0.6,0.97,0.0,0.0,0.0,1017.56,4.133333333333334,17.566666666666666,77.02,14.0,56.9,5.0,7.0,10.0,5.949,230.0,8.69,15.0,2.05,0.0,0.0,13.433333333333334,0,0,0,1,0,0,1,0,0
4.0,18.0,2015.0,63.38,6.0,45.93,19.0,63.38,6.0,45.93,19.0,0.49,42.61,0.6,0.01,0.0,0.0,0.0,1016.96,4.1,17.583333333333332,63.38,6.0,48.05,20.0,7.0,12.0,6.426,24.0,15.75,7.0,4.64,0.0,0.0,13.483333333333333,0,0,0,1,0,0,1,0,0
4.0,19.0,2015.0,68.21,11.0,43.41,20.0,68.21,11.0,43.41,20.0,0.67,41.62,0.63,0.05,0.0108,0.09,1.0,1004.61,4.083333333333333,17.6,68.21,11.0,47.66,21.0,5.0,11.0,5.979,60.0,16.54,22.0,5.87,16.0,0.0,13.51666666666667,0,0,0,0,1,0,0,1,0
4.0,20.0,2015.0,51.15,5.0,35.27,4.0,52.54,4.0,39.53,21.0,0.9,41.82,0.8,0.09,0.0003,0.0035,0.3,996.13,4.05,17.616666666666667,51.15,5.0,40.43,4.0,4.0,11.0,6.358,260.0,21.93,1.0,9.67,22.0,0.0,13.566666666666666,0,0,0,0,1,0,0,1,0
4.0,21.0,2015.0,54.01,14.0,30.51,5.0,54.01,14.0,35.27,4.0,0.45,29.52,0.55,0.12,0.0,0.0,0.0,1003.78,4.033333333333333,17.633333333333333,54.01,14.0,36.08,5.0,5.0,11.0,7.153,265.0,28.32,13.0,9.45,0.0,0.0,13.6,0,0,0,1,0,0,1,0,0
4.0,22.0,2015.0,42.62,17.0,33.5,4.0,44.12,19.0,30.51,5.0,0.67,25.44,0.55,0.16,0.0,0.0,0.0,1009.47,4.0,17.65,46.25,16.0,33.5,4.0,4.0,11.0,7.058,289.0,19.96,13.0,6.59,0.0,0.0,13.649999999999999,0,0,0,1,0,0,1,0,0
4.0,23.0,2015.0,52.95,14.0,32.96,4.0,52.95,14.0,33.5,4.0,0.06,24.62,0.5,0.19,0.0,0.0,0.0,1016.38,3.9833333333333334,17.666666666666668,52.95,14.0,32.96,4.0,8.0,11.0,6.987,319.0,15.63,10.0,3.72,0.0,0.0,13.683333333333334,1,0,0,0,0,0,1,0,0
4.0,24.0,2015.0,57.33,10.0,34.39,22.0,57.33,10.0,32.96,4.0,0.61,27.81,0.55,0.22,0.0043,0.0507,1.0,1016.53,3.95,17.7,57.33,10.0,41.99,22.0,5.0,10.0,7.278,70.0,21.77,21.0,3.85,20.0,0.0,13.75,0,0,0,0,1,0,0,1,0
4.0,25.0,2015.0,41.78,15.0,36.02,4.0,41.78,15.0,34.39,22.0,0.97,38.86,0.84,0.25,0.0082,0.0402,0.96,1009.62,3.9333333333333336,17.716666666666665,46.39,14.0,38.74,4.0,4.0,11.0,6.184,61.0,22.8,23.0,8.01,12.0,0.0,13.783333333333331,0,0,0,0,1,0,0,1,0
4.0,26.0,2015.0,54.7,13.0,36.66,4.0,54.7,13.0,36.02,4.0,0.08,30.85,0.57,0.28,0.0,0.0,0.0,1015.55,3.9166666666666665,17.733333333333334,54.7,13.0,40.85,4.0,8.0,10.0,7.054,19.0,16.71,13.0,5.75,0.0,0.0,13.816666666666668,1,0,0,0,0,0,1,0,0
4.0,27.0,2015.0,54.2,13.0,37.56,4.0,54.2,13.0,36.66,4.0,0.1,34.39,0.63,0.31,0.0,0.0,0.0,1019.5,3.8833333333333333,17.75,54.2,13.0,37.56,4.0,8.0,11.0,7.204,9.0,15.5,10.0,5.76,0.0,0.0,13.866666666666667,1,0,0,0,0,0,1,0,0
4.0,28.0,2015.0,58.05,12.0,39.94,4.0,58.05,12.0,37.56,4.0,0.16,35.94,0.65,0.34,0.0,0.0,0.0,1019.37,3.8666666666666667,17.766666666666666,58.05,12.0,39.94,4.0,8.0,11.0,7.304,34.0,10.04,15.0,2.25,0.0,0.0,13.899999999999999,0,0,0,1,0,0,1,0,0
4.0,29.0,2015.0,61.26,11.0,36.21,4.0,61.26,11.0,39.94,4.0,0.34,36.96,0.63,0.37,0.0,0.0,0.0,1013.76,3.8333333333333335,17.783333333333335,61.26,11.0,40.64,4.0,7.0,10.0,7.496,23.0,10.26,14.0,3.03,0.0,0.0,13.950000000000001,0,0,0,1,0,0,1,0,0
4.0,30.0,2015.0,45.63,16.0,39.91,2.0,45.63,16.0,36.21,4.0,0.49,35.72,0.7,0.4,0.0,0.0,0.0,1016.02,3.8166666666666664,17.8,48.54,16.0,39.91,2.0,6.0,11.0,7.344,11.0,16.27,11.0,5.83,0.0,0.0,13.983333333333334,0,0,0,1,0,0,1,0,0
5.0,1.0,2015.0,65.74,14.0,51.52,4.0,65.74,14.0,39.91,2.0,0.23,40.02,0.62,0.44,0.0,0.0,0.0,1020.37,3.8,17.816666666666666,65.74,14.0,51.52,4.0,8.0,11.0,7.293,34.0,8.28,13.0,2.11,0.0,0.0,14.016666666666666,0,0,0,1,0,0,1,0,0
5.0,2.0,2015.0,77.77,14.0,59.39,5.0,77.77,14.0,51.52,4.0,0.28,40.76,0.44,0.47,0.0,0.0,0.0,1016.73,3.7666666666666666,17.833333333333332,77.77,14.0,59.39,5.0,9.0,11.0,6.95,215.0,12.03,13.0,2.73,0.0,0.0,14.066666666666666,0,0,0,1,0,0,1,0,0
5.0,3.0,2015.0,79.07,14.0,61.98,4.0,79.07,14.0,59.39,5.0,0.71,48.81,0.53,0.5,0.0077,0.0796,0.94,1013.93,3.75,17.866666666666667,79.07,14.0,61.98,4.0,6.0,10.0,6.702,197.0,16.28,11.0,4.13,18.0,0.0,14.116666666666667,0,0,0,0,1,0,0,1,0
5.0,4.0,2015.0,72.35,12.0,50.07,5.0,72.35,12.0,55.17,21.0,0.7,53.52,0.68,0.53,0.0,0.0005,0.09,1017.72,3.7333333333333334,17.883333333333333,72.35,12.0,50.07,5.0,5.0,10.0,6.841,223.0,13.57,1.0,4.04,6.0,0.0,14.149999999999999,0,0,0,1,0,0,1,0,0
5.0,5.0,2015.0,53.33,14.0,47.76,22.0,55.4,22.0,47.76,22.0,0.99,48.67,0.9,0.56,0.0277,0.2728,1.0,1022.87,3.716666666666667,17.9,53.33,14.0,48.43,2.0,4.0,11.0,2.85,30.0,9.91,15.0,3.74,4.0,0.0,14.183333333333332,0,0,0,0,1,0,0,1,0
5.0,6.0,2015.0,76.73,12.0,55.57,0.0,76.73,12.0,47.76,22.0,0.72,53.91,0.82,0.6,0.0,0.0,0.0,1020.53,3.6833333333333336,17.916666666666668,76.66,12.0,55.57,0.0,8.0,11.0,3.08,61.0,9.56,13.0,2.38,0.0,0.0,14.233333333333334,0,0,0,1,0,0,1,0,0
5.0,7.0,2015.0,84.68,15.0,66.8,4.0,84.68,15.0,55.57,0.0,0.36,55.23,0.6,0.63,0.0001,0.0018,0.19,1015.66,3.6666666666666665,17.933333333333334,84.68,15.0,66.46,4.0,8.0,10.0,6.614,188.0,17.75,11.0,4.46,21.0,0.0,14.266666666666667,0,0,0,1,0,0,0,1,0
5.0,8.0,2015.0,83.68,13.0,52.96,6.0,83.68,13.0,64.81,22.0,0.8,63.22,0.79,0.67,0.0162,0.1306,1.0,1013.88,3.65,17.95,82.28,13.0,52.96,6.0,6.0,11.0,5.898,212.0,15.43,15.0,3.6,16.0,0.0,14.299999999999999,0,0,0,0,1,0,0,1,0
5.0,9.0,2015.0,56.09,5.0,43.26,5.0,64.81,22.0,46.01,21.0,0.98,52.93,0.91,0.7,0.0077,0.0621,0.89,1017.49,3.6333333333333333,17.966666666666665,56.08,5.0,45.93,5.0,4.0,11.0,4.005,22.0,11.5,14.0,4.03,3.0,0.0,14.333333333333332,0,0,0,0,1,0,0,1,0
5.0,10.0,2015.0,54.58,16.0,46.15,20.0,54.58,16.0,43.26,5.0,0.99,47.26,0.96,0.74,0.0041,0.0213,0.87,1016.72,3.6166666666666667,17.983333333333334,54.58,16.0,47.15,21.0,4.0,11.0,2.846,19.0,10.2,6.0,4.16,6.0,0.0,14.366666666666667,0,0,0,0,1,0,0,1,0
5.0,11.0,2015.0,68.3,16.0,45.35,6.0,68.3,16.0,47.47,22.0,0.86,53.63,0.83,0.77,0.0038,0.0234,0.9,1011.09,3.6,18.0,68.3,16.0,49.12,5.0,5.0,11.0,5.73,230.0,19.83,16.0,5.53,14.0,0.0,14.4,0,0,0,0,1,0,0,1,0
5.0,12.0,2015.0,55.94,15.0,40.77,5.0,55.94,15.0,45.33,7.0,0.87,39.64,0.64,0.81,0.0,0.0,0.0,1018.81,3.5833333333333335,18.016666666666666,55.94,15.0,41.97,4.0,5.0,11.0,9.171,273.0,19.39,7.0,7.29,0.0,0.0,14.433333333333332,0,0,0,1,0,0,1,0,0
5.0,13.0,2015.0,51.54,14.0,43.2,23.0,51.54,14.0,40.77,5.0,0.16,36.47,0.68,0.85,0.0,0.0,0.0,1030.3,3.5666666666666664,18.033333333333335,51.54,14.0,43.2,23.0,9.0,11.0,8.209,32.0,12.15,7.0,4.11,0.0,0.0,14.466666666666669,0,0,0,1,0,0,1,0,0
5.0,14.0,2015.0,65.77,14.0,57.21,22.0,65.77,14.0,43.2,23.0,0.66,44.73,0.68,0.88,0.0029,0.0281,0.92,1024.39,3.55,18.05,65.77,14.0,57.21,22.0,6.0,10.0,6.815,127.0,12.7,15.0,4.05,22.0,0.0,14.5,0,0,0,0,1,0,0,1,0
5.0,15.0,2015.0,76.58,14.0,64.41,17.0,76.58,14.0,57.21,22.0,0.81,59.63,0.82,0.92,0.0029,0.0295,0.94,1015.05,3.533333333333333,18.066666666666666,76.34,14.0,64.36,17.0,5.0,10.0,7.017,206.0,20.8,16.0,4.49,23.0,0.0,14.533333333333333,0,0,0,0,1,0,0,1,0
5.0,16.0,2015.0,82.23,15.0,68.07,2.0,82.23,15.0,65.68,2.0,0.76,64.92,0.82,0.96,0.0004,0.0033,0.27,1015.75,3.5166666666666666,18.083333333333332,79.76,15.0,67.46,2.0,5.0,12.0,7.209,174.0,22.51,16.0,4.36,8.0,0.0,14.566666666666666,0,0,0,1,0,0,0,1,0
5.0,17.0,2015.0,84.21,15.0,68.16,4.0,84.21,15.0,68.07,2.0,0.75,65.79,0.77,1.0,0.0,0.0,0.0,1013.16,3.5,18.1,81.85,16.0,67.61,4.0,5.0,12.0,9.004,179.0,19.79,13.0,6.41,0.0,0.0,14.600000000000001,0,0,0,1,0,0,1,0,0
5.0,18.0,2015.0,78.48,11.0,44.75,4.0,78.48,11.0,50.43,22.0,0.31,55.6,0.65,0.03,0.0,0.0,0.0,1015.88,3.4833333333333334,18.116666666666667,78.48,11.0,47.27,4.0,8.0,11.0,9.997,251.0,19.39,15.0,6.6,0.0,0.0,14.633333333333333,0,0,0,1,0,0,1,0,0
5.0,19.0,2015.0,51.42,11.0,38.51,3.0,51.42,11.0,40.06,22.0,0.83,37.08,0.66,0.07,0.0,0.0,0.0,1022.98,3.466666666666667,18.133333333333333,51.42,11.0,40.49,1.0,5.0,11.0,9.997,325.0,12.51,23.0,4.8,0.0,0.0,14.666666666666666,0,0,0,1,0,0,1,0,0
5.0,20.0,2015.0,45.7,8.0,43.09,17.0,45.7,8.0,38.51,3.0,0.75,34.28,0.69,0.1,0.0012,0.0115,0.9,1023.09,3.45,18.15,48.18,8.0,43.09,17.0,5.0,11.0,9.995,26.0,10.26,8.0,3.3,16.0,0.0,14.7,0,0,0,0,1,0,0,1,0
5.0,21.0,2015.0,68.68,15.0,48.04,4.0,68.68,15.0,44.86,5.0,0.49,39.79,0.58,0.14,0.0,0.0,0.0,1018.4,3.4333333333333336,18.166666666666668,68.68,15.0,48.04,4.0,9.0,11.0,9.997,277.0,13.09,12.0,3.44,0.0,0.0,14.733333333333334,0,0,0,1,0,0,1,0,0
5.0,22.0,2015.0,66.13,13.0,50.46,3.0,66.13,13.0,48.04,4.0,0.22,38.39,0.52,0.17,0.0,0.0,0.0,1022.29,3.4166666666666665,18.183333333333334,66.13,13.0,50.46,3.0,10.0,11.0,9.997,55.0,9.28,14.0,2.97,0.0,0.0,14.766666666666667,0,0,0,1,0,0,1,0,0
5.0,23.0,2015.0,81.12,15.0,62.08,3.0,81.12,15.0,50.46,3.0,0.2,41.98,0.43,0.2,0.0,0.0,0.0,1024.84,3.4166666666666665,18.2,81.12,15.0,62.08,3.0,9.0,11.0,9.997,157.0,9.19,14.0,2.5,0.0,0.0,14.783333333333333,0,0,0,1,0,0,1,0,0
5.0,24.0,2015.0,72.58,13.0,65.46,19.0,72.58,13.0,62.08,3.0,0.74,55.42,0.69,0.23,0.0091,0.0975,0.97,1018.45,3.4,18.216666666666665,72.58,13.0,65.01,17.0,5.0,10.0,9.265,125.0,10.69,22.0,2.28,16.0,0.0,14.816666666666665,0,0,0,0,1,0,0,1,0
5.0,25.0,2015.0,79.73,16.0,68.29,3.0,79.73,16.0,69.19,9.0,0.63,63.21,0.71,0.26,0.0041,0.0409,0.93,1011.83,3.3833333333333333,18.233333333333334,79.5,16.0,67.58,3.0,6.0,12.0,7.973,205.0,19.44,7.0,6.66,9.0,0.0,14.850000000000001,0,0,0,0,1,0,0,1,0
5.0,26.0,2015.0,75.32,14.0,65.46,4.0,75.32,14.0,68.29,3.0,0.66,64.17,0.81,0.29,0.0122,0.1879,0.92,1010.63,3.3833333333333333,18.25,74.78,14.0,65.15,4.0,5.0,13.0,6.385,193.0,17.44,15.0,5.9,12.0,0.0,14.866666666666667,0,0,0,0,1,0,0,1,0
5.0,27.0,2015.0,74.12,16.0,57.51,3.0,74.12,16.0,61.17,22.0,0.5,59.36,0.73,0.32,0.0003,0.0033,0.21,1014.57,3.3666666666666667,18.266666666666666,74.12,16.0,57.51,3.0,6.0,11.0,6.888,250.0,16.64,9.0,5.04,0.0,0.0,14.899999999999999,0,0,0,1,0,0,0,1,0
5.0,28.0,2015.0,82.28,13.0,66.46,22.0,82.28,13.0,57.51,3.0,0.26,56.54,0.64,0.35,0.0,0.0,0.0,1020.59,3.35,18.283333333333335,82.28,13.0,66.46,22.0,8.0,12.0,6.799,110.0,10.97,11.0,2.3,0.0,0.0,14.933333333333335,0,0,0,1,0,0,1,0,0
5.0,29.0,2015.0,83.75,13.0,69.39,5.0,83.75,13.0,66.46,22.0,0.64,64.61,0.71,0.38,0.0043,0.0577,0.77,1014.89,3.35,18.3,81.11,13.0,68.53,5.0,7.0,11.0,6.563,198.0,13.99,14.0,3.94,11.0,0.0,14.950000000000001,0,0,0,0,1,0,0,1,0
5.0,30.0,2015.0,69.4,6.0,38.61,2.0,73.03,22.0,40.16,22.0,0.92,55.16,0.9,0.41,0.0145,0.0644,0.96,1016.12,3.3333333333333335,18.3,68.57,6.0,43.36,4.0,5.0,11.0,5.497,7.0,21.74,18.0,5.74,16.0,0.0,14.966666666666667,0,0,0,0,1,0,0,1,0
5.0,31.0,2015.0,53.73,14.0,46.08,4.0,53.73,14.0,38.61,2.0,0.97,41.98,0.8,0.45,0.0008,0.0054,0.44,1021.71,3.3333333333333335,18.316666666666666,53.73,14.0,47.15,4.0,5.0,11.0,5.562,16.0,19.34,22.0,7.59,6.0,0.0,14.983333333333333,0,0,0,0,1,0,0,1,0
6.0,1.0,2015.0,59.34,14.0,44.01,3.0,59.34,14.0,46.08,4.0,0.53,42.18,0.7,0.48,0.0,0.0,0.0,1023.53,3.3166666666666664,18.333333333333332,59.34,14.0,44.01,3.0,8.0,12.0,7.118,38.0,12.16,12.0,4.26,0.0,0.0,15.016666666666666,0,0,0,1,0,0,1,0,0
6.0,2.0,2015.0,69.98,14.0,52.25,2.0,69.98,14.0,44.01,3.0,0.16,45.6,0.65,0.51,0.0,0.0,0.0,1020.89,3.3166666666666664,18.35,69.98,14.0,52.25,2.0,9.0,11.0,7.078,75.0,9.02,11.0,1.98,0.0,0.0,15.033333333333335,0,0,0,1,0,0,1,0,0
6.0,3.0,2015.0,77.15,14.0,61.57,2.0,77.15,14.0,52.25,2.0,0.31,52.61,0.66,0.55,0.0,0.0,0.0,1017.01,3.3,18.35,77.15,14.0,61.57,2.0,8.0,11.0,6.961,145.0,9.44,13.0,2.56,0.0,0.0,15.05,0,0,0,1,0,0,1,0,0
6.0,4.0,2015.0,83.05,15.0,57.32,6.0,83.05,15.0,61.57,2.0,0.6,60.33,0.69,0.58,0.0,0.0,0.0,1015.26,3.3,18.366666666666667,81.54,15.0,57.32,6.0,6.0,11.0,6.552,201.0,9.59,11.0,2.9,0.0,0.0,15.066666666666666,0,0,0,1,0,0,1,0,0
6.0,5.0,2015.0,62.11,11.0,52.42,3.0,71.67,22.0,54.73,22.0,0.65,55.59,0.84,0.62,0.0,0.0,0.0,1018.89,3.3,18.383333333333333,62.11,11.0,52.42,3.0,5.0,11.0,6.058,13.0,17.03,15.0,5.77,0.0,0.0,15.083333333333332,0,0,0,1,0,0,1,0,0
6.0,6.0,2015.0,70.11,14.0,56.12,22.0,70.11,14.0,52.42,3.0,0.54,51.81,0.74,0.66,0.0,0.0,0.0,1019.47,3.283333333333333,18.383333333333333,70.11,14.0,56.12,22.0,8.0,11.0,6.789,40.0,10.12,22.0,3.39,0.0,0.0,15.1,0,0,0,1,0,0,1,0,0
6.0,7.0,2015.0,83.93,14.0,68.34,4.0,83.93,14.0,56.12,22.0,0.75,63.48,0.84,0.69,0.0129,0.1735,1.0,1008.2,3.283333333333333,18.4,80.23,14.0,67.57,4.0,5.0,11.0,5.969,195.0,14.72,10.0,4.56,8.0,0.0,15.116666666666665,0,0,0,0,1,0,0,1,0
6.0,8.0,2015.0,84.18,12.0,59.84,3.0,84.18,12.0,61.59,22.0,0.67,63.02,0.76,0.73,0.0043,0.0482,0.81,1005.68,3.283333333333333,18.416666666666668,83.5,13.0,59.84,3.0,8.0,10.0,6.269,249.0,17.16,13.0,4.41,15.0,0.0,15.133333333333335,0,0,0,0,1,0,0,1,0
6.0,9.0,2015.0,86.43,15.0,74.27,4.0,86.43,15.0,59.84,3.0,0.36,59.15,0.64,0.76,0.0,0.0,0.0,1008.05,3.283333333333333,18.416666666666668,86.43,15.0,73.87,4.0,7.0,12.0,6.304,230.0,10.67,15.0,3.0,0.0,0.0,15.133333333333335,0,0,0,1,0,0,1,0,0
6.0,10.0,2015.0,96.42,13.0,64.41,4.0,96.42,13.0,69.59,22.0,0.4,64.78,0.63,0.8,0.0001,0.0022,0.11,1006.17,3.2666666666666666,18.433333333333334,91.68,13.0,64.41,4.0,8.0,12.0,6.996,237.0,17.0,8.0,4.82,17.0,0.0,15.166666666666668,0,0,0,1,0,0,0,1,0
6.0,11.0,2015.0,73.65,11.0,62.13,23.0,73.65,11.0,62.65,22.0,0.77,59.64,0.76,0.84,0.003,0.0328,0.96,1010.2,3.2666666666666666,18.433333333333334,73.44,11.0,61.83,23.0,8.0,10.0,5.905,40.0,11.51,14.0,2.47,22.0,0.0,15.166666666666668,0,0,0,0,1,0,0,1,0
6.0,12.0,2015.0,69.31,8.0,56.31,20.0,69.31,8.0,56.31,20.0,0.98,59.81,0.95,0.88,0.0086,0.0328,0.96,1010.33,3.2666666666666666,18.45,68.42,8.0,56.31,20.0,5.0,11.0,3.086,14.0,9.72,14.0,2.88,22.0,0.0,15.183333333333334,0,0,0,0,1,0,0,1,0
6.0,13.0,2015.0,91.31,13.0,70.68,2.0,91.31,13.0,56.71,2.0,0.84,64.71,0.85,0.91,0.0076,0.0742,0.85,1013.35,3.2666666666666666,18.45,85.76,13.0,69.53,2.0,6.0,10.0,4.414,201.0,9.71,12.0,2.12,18.0,0.0,15.183333333333334,0,0,0,0,1,0,0,1,0
6.0,14.0,2015.0,87.8,14.0,73.45,3.0,87.8,14.0,70.68,2.0,0.83,69.76,0.84,0.95,0.0317,0.1828,1.0,1012.52,3.2666666666666666,18.466666666666665,83.44,14.0,72.14,3.0,6.0,11.0,6.143,239.0,11.54,10.0,2.69,1.0,0.0,15.2,0,0,0,0,1,0,0,1,0
6.0,15.0,2015.0,85.77,14.0,64.48,4.0,85.77,14.0,71.73,18.0,0.86,70.83,0.91,0.98,0.0506,0.2564,1.0,1013.01,3.2666666666666666,18.466666666666665,80.99,14.0,63.93,4.0,6.0,12.0,5.29,219.0,8.88,15.0,2.1,17.0,0.0,15.2,0,0,0,0,1,0,0,1,0
6.0,16.0,2015.0,71.24,13.0,57.18,22.0,71.85,22.0,57.18,22.0,0.55,55.65,0.72,0.02,0.0005,0.008,0.39,1019.39,3.2666666666666666,18.483333333333334,71.24,13.0,57.18,22.0,9.0,10.0,6.122,26.0,13.04,8.0,4.02,0.0,0.0,15.216666666666669,0,0,0,0,1,0,0,1,0
6.0,17.0,2015.0,70.67,16.0,67.39,20.0,70.67,16.0,57.18,22.0,0.97,56.58,0.8,0.05,0.0043,0.0462,0.94,1016.49,3.2666666666666666,18.483333333333334,70.26,16.0,66.95,20.0,5.0,11.0,3.882,41.0,4.21,15.0,1.08,8.0,0.0,15.216666666666669,0,0,0,0,1,0,0,1,0
6.0,18.0,2015.0,83.73,11.0,54.67,3.0,83.73,11.0,58.94,22.0,0.78,64.56,0.8,0.08,0.0027,0.0508,0.67,1014.16,3.2666666666666666,18.483333333333334,80.73,12.0,54.67,3.0,6.0,13.0,5.121,271.0,12.96,13.0,3.74,7.0,0.0,15.216666666666669,0,0,0,0,1,0,0,1,0
6.0,19.0,2015.0,65.36,12.0,55.21,1.0,65.36,12.0,54.67,3.0,0.46,51.81,0.75,0.12,0.0,0.0,0.0,1017.35,3.2666666666666666,18.5,65.36,12.0,55.21,1.0,7.0,10.0,7.245,26.0,10.83,13.0,4.74,0.0,0.0,15.233333333333334,0,0,0,1,0,0,1,0,0
6.0,20.0,2015.0,82.06,14.0,68.69,22.0,82.06,14.0,55.21,1.0,0.74,60.1,0.79,0.15,0.0089,0.0967,0.96,1010.86,3.283333333333333,18.5,79.67,14.0,67.87,22.0,7.0,11.0,6.334,222.0,13.86,12.0,2.43,20.0,0.0,15.216666666666667,0,0,0,0,1,0,0,1,0
6.0,21.0,2015.0,86.65,13.0,70.59,2.0,86.65,13.0,68.69,22.0,0.6,66.59,0.75,0.18,0.0008,0.0141,0.86,1011.79,3.283333333333333,18.5,85.1,13.0,69.72,2.0,7.0,11.0,6.522,259.0,9.9,13.0,2.96,22.0,0.0,15.216666666666667,0,0,0,0,1,0,0,1,0
6.0,22.0,2015.0,91.26,17.0,67.75,5.0,91.26,17.0,70.59,2.0,0.65,71.36,0.84,0.21,0.002,0.0257,0.81,1010.31,3.283333333333333,18.5,83.17,17.0,67.75,5.0,5.0,12.0,6.495,213.0,19.59,14.0,4.42,12.0,0.0,15.216666666666667,0,0,0,0,1,0,0,1,0
6.0,23.0,2015.0,79.8,14.0,62.26,2.0,79.8,14.0,65.18,22.0,0.29,59.31,0.63,0.24,0.0,0.0,0.0,1015.57,3.283333333333333,18.5,79.8,14.0,62.26,2.0,10.0,11.0,6.889,333.0,13.23,6.0,3.46,0.0,0.0,15.216666666666667,0,0,0,1,0,0,1,0,0
